odds-home,home-wins,home-draws,home-losses,home-goals,home-opposition-goals,home-shots,home-opposition-shots,home-shots-on-target,home-opposition-shots-on-target,odds-draw,odds-away,away-wins,away-draws,away-losses,away-goals,away-opposition-goals,away-shots,away-opposition-shots,away-shots-on-target,away-opposition-shots-on-target,result
3.5,1,4,5,11,16,135,132,40,44,3.4,2.25,6,3,1,20,9,177,120,67,40,D
2.5,4,1,5,7,10,121,128,45,39,3.2,3.2,2,3,5,13,13,115,139,35,39,H
1.83,6,1,3,29,15,181,119,72,31,3.9,4.5,6,3,1,18,7,172,123,59,41,H
1.25,5,1,4,16,12,131,122,48,39,6.5,15.0,1,2,7,6,21,114,184,37,55,H
2.7,3,3,4,8,12,134,163,38,52,3.4,2.8,5,1,4,15,11,145,112,51,37,D
4.33,2,3,5,14,18,135,107,45,37,3.5,1.95,7,2,1,19,9,163,114,57,38,D
1.75,1,3,6,10,17,122,142,29,45,3.75,5.25,3,0,7,11,27,151,166,51,69,H
2.6,2,3,5,9,15,113,144,39,48,3.3,3.0,1,4,5,10,15,138,130,42,41,H
1.18,8,1,1,22,10,147,95,57,27,8.0,19.0,2,2,6,13,19,117,211,37,70,D
2.1,2,5,3,13,12,138,168,45,55,3.4,3.9,2,3,5,10,22,106,166,26,63,H
3.75,7,2,1,20,14,142,120,40,44,3.75,2.05,9,1,0,29,13,184,116,61,44,A
2.3,1,2,7,6,20,111,186,34,54,3.4,3.4,2,4,4,7,12,133,172,37,52,H
1.53,5,3,2,14,11,168,139,51,47,4.33,7.0,3,2,5,13,18,110,149,41,51,H
3.6,3,0,7,11,26,156,157,55,64,3.4,2.2,2,4,4,15,17,139,98,49,34,A
4.0,1,3,6,10,13,116,143,35,38,3.5,2.05,7,1,2,19,17,136,136,38,51,D
1.95,4,2,4,13,10,153,107,48,38,3.5,4.33,3,4,3,14,12,147,169,50,56,A
7.0,2,3,5,10,19,116,160,28,57,4.0,1.57,6,0,4,16,10,140,119,50,36,H
2.9,1,3,6,10,19,95,240,26,79,3.4,2.6,2,3,5,12,14,127,135,32,42,H
1.22,6,3,1,18,11,155,117,55,39,7.0,16.0,5,1,4,8,9,121,131,45,40,H
5.75,1,4,5,12,17,136,126,45,41,4.33,1.62,7,1,2,32,12,192,125,77,31,D
1.85,9,1,0,31,14,186,111,64,42,3.8,4.5,7,2,1,19,9,170,87,59,27,A
2.1,2,2,6,11,18,108,141,39,48,3.5,3.8,2,3,5,12,18,95,250,28,74,A
1.25,7,2,1,16,6,169,100,60,27,6.25,15.0,4,2,4,13,10,167,110,55,38,H
2.6,4,1,5,7,11,121,131,42,44,3.3,3.0,1,5,4,11,15,136,123,48,39,H
2.2,6,2,2,28,12,176,123,68,30,3.6,3.4,6,3,1,18,11,146,120,54,39,H
9.0,2,4,4,7,9,146,158,38,45,5.5,1.36,8,1,1,28,13,196,117,62,47,D
1.55,3,4,3,16,14,135,100,45,35,4.0,7.5,3,2,5,12,20,112,165,32,58,D
2.15,4,4,2,14,8,151,178,52,61,3.4,3.8,1,4,5,11,12,118,142,37,34,A
1.85,1,3,6,9,16,134,132,27,43,3.6,4.75,2,1,7,8,21,111,196,36,58,H
1.2,6,0,4,17,11,141,117,48,38,7.0,19.0,3,0,7,10,27,148,156,53,64,D
2.1,6,2,2,18,17,137,129,36,49,3.5,3.75,5,3,2,15,12,166,125,53,42,H
2.5,2,1,7,8,22,108,194,35,59,3.4,3.0,2,2,6,11,18,114,129,38,40,D
3.0,2,3,5,12,11,134,138,44,35,3.25,2.6,3,4,3,17,15,137,92,46,36,A
7.5,1,5,4,12,16,126,125,42,42,4.5,1.5,8,2,0,17,3,172,103,62,30,D
2.05,3,3,4,13,14,97,234,29,66,3.5,4.0,1,5,4,5,9,145,147,37,35,H
2.15,6,2,2,18,15,146,130,55,47,3.5,3.6,6,1,3,19,12,164,114,53,38,D
8.0,2,1,7,10,29,132,177,46,71,5.25,1.4,6,2,2,29,12,166,126,71,35,A
3.3,3,2,5,12,13,170,120,58,42,3.5,2.3,6,2,2,17,16,123,129,33,48,A
2.7,2,3,5,11,20,108,167,33,57,3.25,2.9,2,2,6,11,15,140,130,31,42,D
1.33,6,3,1,15,9,151,114,54,42,5.5,11.0,4,4,2,13,8,147,181,51,65,H
2.75,1,2,7,7,22,109,200,35,63,3.2,2.88,2,2,6,12,12,133,143,44,40,A
1.57,7,3,0,16,3,171,105,59,26,4.0,7.0,5,2,3,14,12,165,122,52,39,H
6.5,4,1,5,8,12,112,137,43,48,4.0,1.6,5,2,3,16,12,156,114,50,37,A
1.18,8,1,1,27,12,198,109,61,45,8.0,19.0,2,3,5,12,21,104,167,35,56,H
1.8,1,6,3,13,16,126,129,41,43,3.9,4.75,2,1,7,11,28,126,176,46,71,D
3.2,4,2,4,15,14,98,228,34,66,3.4,2.4,4,3,3,17,14,145,88,50,35,H
1.3,6,2,2,27,14,166,127,68,38,5.75,12.0,2,2,6,11,15,143,121,32,43,H
2.1,3,1,6,11,16,167,127,58,47,3.4,3.9,2,3,5,11,15,115,127,38,38,H
3.8,1,4,5,4,10,142,149,40,40,3.5,2.1,7,2,1,21,11,129,121,41,43,H
1.53,4,2,4,10,12,151,131,47,44,4.2,7.5,5,2,3,17,12,104,232,38,63,H
8.0,2,2,6,10,25,121,175,44,66,4.75,1.45,8,2,0,17,3,183,106,63,26,A
2.45,3,1,6,15,11,139,152,47,42,3.2,3.3,3,1,6,9,16,177,128,57,45,A
3.75,4,3,3,16,14,158,85,50,37,3.75,2.05,6,2,2,28,16,160,131,71,40,A
5.5,1,3,6,10,21,99,172,35,59,3.8,1.73,7,2,1,19,10,156,108,61,41,H
2.1,2,3,5,10,14,111,138,36,41,3.4,3.9,2,3,5,5,10,141,140,38,38,H
1.85,2,2,6,13,17,144,128,34,47,3.5,5.0,4,1,5,7,12,117,135,44,46,D
1.33,6,2,2,18,10,125,122,40,41,5.25,12.0,1,2,7,6,23,122,185,37,62,H
2.35,1,2,7,6,21,121,189,39,62,3.5,3.2,1,2,7,9,27,113,180,40,71,H
1.57,8,2,0,19,4,181,105,64,28,4.0,7.0,7,1,2,18,9,120,123,43,39,H
3.9,4,2,4,8,10,115,129,44,45,3.3,2.15,3,3,4,13,17,160,88,46,42,A
2.25,2,3,5,5,12,136,135,39,35,3.3,3.6,2,3,5,10,16,96,155,36,53,D
5.0,1,6,3,13,16,128,130,43,43,3.6,1.83,5,2,3,15,11,149,125,47,42,A
7.0,3,3,4,14,14,111,133,36,38,4.33,1.53,8,2,0,21,3,182,103,63,26,H
1.36,4,2,4,9,11,159,124,44,42,5.0,11.0,2,1,7,7,20,124,182,41,59,H
2.9,1,2,7,10,24,122,178,44,67,3.4,2.6,3,1,6,8,16,167,130,56,45,H
6.5,3,1,6,14,12,135,156,45,45,4.33,1.57,8,1,1,22,9,195,104,61,41,A
1.62,4,3,3,13,15,159,85,47,39,4.0,6.5,2,4,4,6,12,134,134,40,35,H
2.25,2,4,4,11,14,100,148,38,51,3.3,3.6,5,2,3,16,10,98,225,34,58,H
2.15,4,3,3,14,12,135,182,48,72,3.3,3.9,3,2,5,7,11,109,130,38,44,D
1.95,2,3,5,14,17,143,116,38,44,3.6,4.33,1,5,4,12,18,135,124,42,45,A
2.5,5,2,3,15,9,150,122,48,40,3.6,2.9,7,2,1,30,14,160,124,71,36,A
3.1,6,1,3,15,13,106,133,38,42,3.4,2.45,6,2,2,16,10,137,104,55,40,A
9.5,2,1,7,8,20,126,173,42,59,5.25,1.36,8,2,0,32,12,169,126,74,32,A
1.85,7,2,1,18,4,186,104,60,28,3.6,4.75,6,2,2,16,10,133,110,53,39,H
1.67,5,2,3,11,11,152,121,41,39,3.9,6.0,2,2,6,14,18,141,122,39,45,H
2.25,2,1,7,8,14,129,159,37,46,3.3,3.6,2,4,4,11,16,126,123,39,43,H
1.17,8,1,1,20,7,186,107,54,41,9.0,17.0,1,2,7,9,23,104,179,36,67,H
1.85,3,1,6,8,16,168,131,56,43,3.6,4.75,3,3,4,7,10,112,126,39,42,H
2.2,2,3,5,7,15,132,137,38,37,3.3,3.75,4,3,3,14,12,136,180,46,72,H
4.5,5,1,4,14,10,90,220,30,60,3.6,1.91,4,2,4,14,12,156,124,46,43,A
2.2,4,2,4,14,13,117,131,37,37,3.3,3.75,3,3,4,13,14,107,140,43,49,A
2.25,5,1,4,13,13,114,124,36,39,3.4,3.5,5,3,2,17,14,163,80,51,37,H
1.57,5,2,3,14,16,117,123,52,48,4.2,6.5,2,2,6,14,18,147,117,42,47,D
3.5,5,2,3,15,10,156,125,47,40,3.6,2.15,8,1,1,23,6,188,101,60,36,A
3.5,4,1,5,9,15,180,126,61,40,3.4,2.25,5,2,3,12,12,152,130,43,44,A
1.17,8,2,0,36,15,171,125,77,35,9.0,19.0,3,3,4,13,14,133,168,42,71,H
2.4,5,1,4,13,10,89,206,28,56,3.3,3.3,3,1,6,10,12,131,159,42,44,H
3.6,4,3,3,14,17,122,120,52,45,3.5,2.15,8,1,1,25,6,178,102,60,36,D
10.0,3,2,5,6,10,107,139,36,45,4.75,1.4,7,2,1,22,4,193,106,66,31,H
1.45,4,2,4,13,13,150,125,46,42,4.75,8.0,3,2,5,14,17,116,124,35,41,H
1.75,4,3,3,18,17,157,91,50,41,3.8,5.25,4,1,5,9,16,183,120,59,40,H
2.15,4,3,3,14,10,104,139,44,43,3.3,3.9,3,1,6,11,12,131,154,43,42,H
1.73,2,3,5,16,18,142,114,42,46,3.9,5.25,3,3,4,9,13,134,124,43,34,H
1.83,1,4,5,10,18,130,126,39,45,3.75,4.75,2,1,7,11,24,116,182,38,65,D
5.0,1,2,7,8,24,93,191,31,73,3.75,1.8,6,1,3,14,11,144,136,45,43,A
1.48,8,2,0,33,13,179,124,75,35,4.75,7.5,5,1,4,14,15,119,122,38,41,H
2.3,3,2,5,12,14,124,173,37,71,3.3,3.5,5,1,4,13,11,88,197,28,52,A
2.05,3,2,5,14,19,115,125,31,43,3.5,4.0,1,2,7,9,25,108,183,37,72,A
2.45,2,2,6,12,23,120,174,37,62,3.25,3.25,4,2,4,7,8,107,150,38,43,A
1.29,6,2,2,19,4,201,110,62,31,6.0,13.0,5,3,2,15,9,102,132,45,40,H
2.75,3,1,6,11,12,126,144,46,41,3.3,2.8,3,3,4,18,15,145,111,46,45,H
1.33,7,2,1,23,5,179,97,60,35,5.75,10.0,5,2,3,20,15,163,86,53,38,H
4.2,3,1,6,6,19,169,132,52,49,3.7,1.95,5,2,3,16,11,149,122,48,37,A
2.4,2,3,5,8,16,117,130,43,41,3.3,3.25,1,5,4,13,20,142,119,43,45,A
2.5,6,1,3,15,12,135,147,47,48,3.4,3.0,3,4,3,13,18,110,127,47,47,H
9.0,6,1,3,14,9,88,204,32,50,5.0,1.4,9,1,0,35,11,176,127,74,36,A
1.57,4,1,5,11,18,123,120,37,43,4.2,6.5,3,2,5,13,15,133,171,43,72,H
2.15,4,2,4,9,8,108,146,40,45,3.3,3.9,3,1,6,13,19,115,127,34,45,H
2.15,2,2,6,11,24,109,181,41,71,3.5,3.6,2,2,6,8,17,120,116,45,43,H
1.45,5,1,4,19,17,155,94,49,42,4.75,8.0,2,2,6,12,24,126,170,40,65,A
2.1,5,3,2,15,11,92,134,42,42,3.4,3.9,3,0,7,6,23,161,131,53,51,H
4.75,2,2,6,10,19,131,183,41,78,3.7,1.83,7,0,3,17,11,136,148,51,47,A
3.1,2,4,4,13,19,136,118,42,45,3.6,2.38,5,1,4,15,14,148,104,46,37,D
2.45,9,1,0,33,12,173,120,73,33,3.7,2.9,7,2,1,25,6,180,89,62,31,H
5.0,2,3,5,16,16,143,104,41,45,3.6,1.83,7,1,2,22,4,180,113,61,32,A
1.4,3,3,4,11,19,118,128,48,50,5.0,9.0,6,0,4,15,11,98,182,32,49,H
1.4,8,0,2,18,7,138,152,50,44,4.75,10.0,4,2,4,9,8,109,140,41,45,A
1.17,6,2,2,23,7,169,92,58,29,9.0,17.0,2,1,7,8,18,145,186,42,73,D
3.4,2,1,7,9,17,112,129,32,45,3.4,2.1,4,1,5,16,18,157,92,51,42,D
2.38,2,2,6,11,23,118,162,39,66,3.2,3.0,5,3,2,14,10,89,128,39,39,D
1.18,7,1,2,22,4,188,95,58,33,7.0,13.0,1,2,7,9,20,140,188,39,72,A
2.63,3,0,7,6,21,146,125,44,49,3.3,2.6,2,3,5,16,15,130,119,45,44,A
1.5,5,1,4,17,16,149,101,51,38,4.2,6.5,3,2,5,12,21,115,177,40,69,H
2.2,5,0,5,14,14,99,176,30,57,3.2,3.4,5,2,3,12,8,106,146,43,44,A
2.4,7,0,3,18,9,142,155,49,47,3.4,2.8,5,2,3,18,11,140,129,47,40,H
4.5,4,1,5,12,11,121,143,46,40,3.6,1.8,3,3,4,12,20,121,130,50,50,A
8.5,2,2,6,7,16,106,116,42,41,5.0,1.33,10,0,0,35,13,171,121,74,34,A
1.2,5,3,2,20,8,161,99,52,30,7.0,11.0,2,5,3,13,18,130,128,43,47,H
2.3,3,1,6,11,22,120,160,41,65,3.4,3.4,4,0,6,11,13,125,136,46,43,D
1.36,5,2,3,17,11,130,133,45,39,5.25,9.5,2,1,7,9,19,112,115,45,45,H
2.8,4,1,5,14,16,143,93,48,39,3.5,2.6,8,0,2,20,8,148,156,51,47,H
3.2,5,3,2,13,9,98,124,40,38,3.4,2.38,5,1,4,19,17,155,101,54,39,A
1.7,2,3,5,15,16,123,126,41,47,3.75,6.0,2,2,6,8,15,114,119,32,41,H
1.91,2,4,4,13,20,128,135,42,50,3.75,4.33,4,0,6,12,15,102,171,32,59,H
7.5,5,2,3,10,7,107,143,40,42,5.0,1.44,6,3,1,23,8,155,91,55,27,A
1.67,10,0,0,33,14,163,123,68,33,4.2,5.25,6,1,3,20,6,201,90,65,30,A
1.91,1,2,7,8,21,131,191,37,77,3.75,4.33,2,3,5,12,21,124,159,42,65,H
1.29,4,3,3,14,15,122,121,50,42,6.0,12.0,3,0,7,7,20,148,117,42,43,H
2.5,2,2,6,9,17,109,120,34,47,3.3,3.1,3,1,6,11,15,108,139,41,43,H
5.0,8,0,2,20,9,149,145,51,43,4.0,1.75,7,2,1,25,8,156,87,59,27,A
1.36,6,1,3,19,9,124,136,47,38,5.75,8.5,2,2,6,12,19,145,172,41,69,A
2.05,3,0,7,7,19,143,122,40,43,3.6,3.8,2,2,6,12,25,118,162,40,66,H
2.3,5,2,3,12,9,108,127,39,39,3.6,3.25,3,2,5,11,21,120,147,41,62,H
2.5,3,2,5,18,16,121,130,46,46,3.4,3.0,4,1,5,15,16,141,90,45,37,A
4.33,3,0,7,10,16,99,177,28,59,3.75,1.91,5,1,4,16,17,156,105,50,37,H
1.29,5,2,3,17,15,125,123,53,43,6.0,13.0,3,4,3,13,17,131,134,42,47,H
1.2,7,0,3,21,5,197,104,65,37,7.5,17.0,2,1,7,9,21,108,128,41,49,D
9.0,5,2,3,10,7,95,145,36,43,5.0,1.4,9,0,1,30,14,168,124,69,34,D
1.36,6,0,4,19,10,135,127,47,34,5.5,9.0,3,1,6,12,17,103,138,39,45,H
1.14,7,2,1,27,10,155,89,58,29,9.5,21.0,3,1,6,12,18,106,115,37,46,H
2.1,3,2,5,12,15,146,177,39,62,3.2,4.2,3,3,4,12,17,130,134,42,47,H
8.0,2,2,6,12,24,111,172,38,66,4.75,1.44,6,1,3,20,5,195,102,61,38,A
2.63,3,1,6,11,24,123,154,40,65,3.5,2.8,5,2,3,12,9,98,164,38,47,D
4.0,2,1,7,9,20,93,133,35,47,3.6,2.0,7,0,3,21,12,136,157,52,48,A
1.22,8,1,1,29,14,173,120,68,35,7.5,13.0,3,0,7,9,19,142,128,41,44,H
1.17,7,2,1,29,10,165,79,64,24,9.0,17.0,3,0,7,9,15,109,164,31,57,H
4.5,1,2,7,8,21,101,142,41,51,3.8,1.85,5,2,3,14,14,128,127,48,41,A
2.63,5,1,4,15,13,134,92,44,35,3.5,2.8,6,0,4,20,11,139,114,49,30,D
2.3,4,1,5,14,15,137,178,41,60,3.4,3.4,3,2,5,15,13,119,127,44,40,A
1.5,5,1,4,16,18,159,112,51,42,4.5,7.5,3,1,6,12,21,101,110,35,50,H
2.1,3,2,5,11,18,127,137,40,48,3.6,3.75,6,2,2,16,9,124,118,45,34,A
1.25,6,2,2,16,13,132,130,54,42,6.5,15.0,5,3,2,14,10,107,168,43,49,H
1.36,5,1,4,18,12,133,115,46,33,5.0,11.0,4,1,5,17,13,120,140,43,40,A
2.5,1,2,7,9,16,138,130,65,83,3.3,3.1,2,1,7,8,18,92,127,35,44,A
1.95,6,2,2,17,10,131,125,45,36,3.5,4.5,2,1,7,8,23,95,115,32,52,A
2.25,3,2,5,12,17,130,138,41,47,3.4,3.5,4,1,5,15,16,147,172,43,56,D
3.8,3,0,7,9,16,106,170,30,61,3.6,2.05,5,1,4,18,18,156,108,51,41,A
1.33,8,1,1,28,15,174,115,68,35,5.75,10.0,5,2,3,16,11,136,88,48,32,H
5.25,2,0,8,6,20,133,128,36,46,4.33,1.67,7,2,1,26,10,171,76,59,24,A
9.0,2,1,7,13,22,124,136,68,76,5.0,1.4,6,1,3,19,5,206,105,60,39,A
2.5,2,1,7,8,23,89,112,30,52,3.4,3.0,2,0,8,6,21,133,129,33,48,D
2.5,5,2,3,15,12,99,163,40,53,3.3,3.1,3,0,7,8,14,116,163,32,56,A
2.8,6,1,3,20,11,132,149,47,44,3.4,2.7,6,2,2,17,14,139,117,57,42,D
1.85,4,2,4,16,13,137,94,51,36,3.7,4.75,2,3,5,12,18,127,130,42,45,D
1.65,5,1,4,18,12,110,141,43,41,4.0,6.0,2,0,8,13,24,123,139,67,76,H
2.5,3,1,6,9,16,88,138,34,47,3.25,3.2,6,1,3,16,10,137,119,44,33,D
5.0,4,2,4,16,16,142,161,41,54,4.0,1.75,5,1,4,19,11,134,103,50,30,D
1.45,6,1,3,19,14,160,114,53,41,4.75,8.0,0,2,8,6,16,142,134,63,84,H
1.85,7,2,1,25,10,171,78,60,20,4.0,4.33,8,1,1,27,16,169,114,66,40,H
6.0,2,0,8,12,23,113,142,57,78,4.2,1.62,4,2,4,18,12,128,104,46,32,D
3.75,5,2,3,19,13,132,146,43,44,3.3,2.2,7,1,2,20,5,217,101,67,39,A
1.18,8,1,1,27,10,165,79,60,20,8.0,18.0,5,2,3,14,10,139,120,38,33,A
1.75,1,1,8,5,21,123,130,29,47,3.75,5.25,5,2,3,16,14,100,159,43,53,D
2.4,0,2,8,4,17,133,142,53,83,3.25,3.3,4,3,3,16,15,127,160,37,51,H
1.85,6,1,3,17,9,99,144,41,36,3.6,4.75,2,4,4,12,16,118,126,40,42,H
2.8,4,0,6,11,13,123,156,39,53,3.4,2.7,3,3,4,12,11,129,96,47,35,A
2.3,2,2,6,7,19,86,113,27,51,3.3,3.5,2,2,6,8,17,85,140,31,46,H
2.7,7,1,2,23,13,161,116,56,39,3.5,2.7,7,1,2,22,16,161,114,60,41,A
3.0,6,3,1,18,9,151,105,57,34,3.4,2.5,7,1,2,23,10,166,81,54,21,D
1.3,7,1,2,20,8,208,106,64,41,5.75,12.0,7,0,3,18,7,106,147,47,34,H
2.25,4,3,3,18,17,98,156,46,55,3.3,3.6,2,1,7,12,22,109,128,52,69,D
1.3,7,1,2,23,15,157,109,61,38,6.0,11.0,3,2,5,8,16,87,113,30,48,A
1.8,4,3,3,13,9,135,85,51,31,3.75,5.0,1,2,7,8,21,125,134,30,48,H
3.6,4,3,3,15,11,135,149,39,45,3.5,2.15,6,1,3,20,14,153,121,51,43,D
3.5,2,3,5,9,16,118,130,36,45,3.5,2.2,4,2,4,19,18,135,135,43,44,A
1.29,4,3,3,18,9,125,100,44,31,6.25,12.0,1,2,7,3,14,132,149,47,84,H
2.15,2,2,6,8,17,84,142,31,47,3.4,3.75,3,0,7,10,15,118,164,38,58,D
4.75,4,2,4,8,14,80,115,25,41,3.6,1.85,6,3,1,19,10,156,105,60,38,A
2.5,2,2,6,12,21,113,130,52,67,3.3,3.1,4,4,2,17,12,117,144,34,48,D
2.2,1,2,7,8,21,129,121,32,44,3.3,3.75,2,3,5,10,18,90,143,34,48,D
2.8,1,1,8,2,17,135,152,47,83,3.25,2.8,4,2,4,10,10,145,127,36,30,D
2.5,6,0,4,17,11,101,168,42,39,3.3,3.1,4,3,3,13,9,122,89,47,33,A
4.5,2,1,7,10,16,123,149,36,57,3.8,1.85,6,1,3,19,16,164,99,57,35,H
1.4,4,2,4,18,18,132,131,39,40,5.0,9.0,3,4,3,15,17,99,154,41,54,A
2.38,7,2,1,23,9,168,86,57,23,3.5,3.1,8,1,1,24,9,216,103,71,39,D
1.53,6,2,2,22,12,153,116,53,39,4.33,7.0,1,3,6,8,18,121,129,32,45,A
1.75,7,3,0,22,7,150,97,58,32,3.9,5.0,5,2,3,17,12,131,118,43,39,D
1.22,7,2,1,22,10,204,115,65,41,7.0,16.0,4,2,4,8,16,79,110,23,40,H
6.5,1,4,5,11,20,92,156,33,53,4.2,1.57,7,2,1,22,8,168,81,57,22,A
1.91,5,1,4,18,18,158,101,54,41,3.75,4.33,3,2,5,19,21,129,117,42,37,D
1.4,3,3,4,17,13,143,100,48,33,5.5,8.0,3,1,6,12,15,125,143,42,54,H
1.44,5,3,2,13,5,128,79,50,27,4.6,8.5,1,2,7,4,17,148,146,47,77,H
2.9,4,4,2,15,10,120,145,37,50,3.3,2.63,6,0,4,17,11,94,171,42,39,D
2.0,2,2,6,6,15,125,116,31,38,3.5,4.2,2,3,5,11,15,116,124,51,59,H
2.15,4,3,3,12,9,149,130,38,27,3.4,3.8,1,3,6,10,19,140,123,35,43,H
7.5,4,1,5,8,19,80,124,23,46,4.5,1.5,7,2,1,23,9,169,81,57,24,A
2.1,1,4,5,13,21,89,164,34,53,3.5,3.8,3,4,3,16,17,104,154,42,52,H
1.44,4,2,4,16,17,172,99,58,41,5.0,7.5,3,2,5,9,12,135,107,34,34,H
2.55,3,5,2,13,9,128,121,37,36,3.25,3.1,4,3,3,12,9,151,133,38,27,H
1.91,6,1,3,17,10,94,160,39,39,3.7,4.33,1,3,6,10,19,143,125,35,43,D
1.67,7,2,1,24,10,195,115,70,38,4.2,5.25,6,4,0,20,7,152,91,56,34,H
1.67,4,3,3,19,12,142,96,49,32,4.2,5.25,3,3,4,18,19,123,134,42,41,H
2.2,5,2,3,15,10,117,128,39,40,3.5,3.5,6,3,1,15,5,128,83,52,25,H
1.91,3,1,6,12,14,126,137,44,49,3.6,4.5,1,2,7,5,17,133,154,38,82,H
1.4,5,4,1,17,9,150,83,50,33,5.0,9.0,2,3,5,13,19,96,165,32,52,D
2.8,1,4,5,8,18,118,132,46,56,3.4,2.7,4,1,5,14,13,124,136,43,49,A
8.5,2,4,4,15,19,104,156,41,50,4.75,1.44,8,2,0,25,8,169,118,58,35,A
1.6,2,3,5,17,21,116,140,43,43,4.0,6.5,4,1,5,7,17,75,140,21,45,H
1.45,7,2,1,23,9,180,84,58,23,4.75,8.0,5,2,3,13,9,112,124,38,39,H
1.57,6,2,2,15,6,132,86,53,28,4.0,7.0,3,5,2,12,10,115,126,33,40,H
6.0,1,1,8,5,19,128,152,36,78,4.2,1.6,4,2,4,15,16,177,94,59,40,A
2.5,4,2,4,12,11,148,128,38,26,3.3,3.1,5,2,3,17,11,95,155,42,39,H
5.0,2,2,6,9,14,124,117,32,38,4.0,1.75,4,3,3,17,13,132,97,42,36,D
1.44,5,2,3,18,16,166,98,56,42,4.75,8.0,2,4,4,14,18,93,175,34,52,D
1.65,6,2,2,21,6,138,89,60,27,4.0,6.0,5,2,3,14,11,148,125,38,27,H
5.5,2,5,3,11,18,119,129,33,49,3.8,1.73,4,5,1,16,11,155,79,51,34,A
1.91,2,3,5,11,15,121,124,33,41,3.6,4.5,2,4,4,16,19,108,154,43,49,D
6.5,5,1,4,17,13,137,134,46,46,4.5,1.55,7,2,1,24,8,182,94,64,26,H
4.75,1,4,5,9,17,123,142,43,52,3.75,1.83,3,3,4,20,19,122,136,47,41,A
2.88,4,4,2,19,14,137,97,47,37,3.6,2.5,8,2,0,25,9,172,99,59,31,D
1.75,4,2,4,13,13,115,127,41,48,3.9,5.0,2,4,4,12,16,149,113,38,40,A
2.38,1,1,8,7,21,129,154,36,72,3.25,3.4,3,1,6,4,19,70,148,14,49,H
1.25,4,5,1,17,11,155,79,52,36,6.5,14.0,1,4,5,9,18,125,144,39,54,H
1.17,8,2,0,26,10,158,112,59,35,8.5,21.0,2,1,7,8,19,132,159,37,71,H
1.75,4,3,3,21,17,128,132,49,38,3.8,5.25,5,2,3,16,11,92,152,39,39,D
3.8,2,5,3,13,15,97,174,35,49,3.6,2.05,6,2,2,21,6,140,85,58,25,A
3.8,2,4,4,11,17,135,114,34,39,3.75,2.0,5,2,3,15,13,157,94,51,39,H
2.38,4,2,4,10,11,133,135,31,27,3.4,3.25,5,1,4,17,14,129,143,42,48,D
3.75,3,1,6,4,17,80,141,20,44,3.6,2.1,4,2,4,14,13,120,115,40,42,A
1.91,6,2,2,21,10,185,101,60,30,3.75,4.33,3,5,2,17,14,138,104,47,39,H
2.1,2,4,4,15,18,106,145,43,44,3.5,3.8,1,5,4,9,20,120,131,32,51,A
2.5,0,4,6,5,19,115,160,29,56,3.4,3.0,2,5,3,13,14,93,173,33,48,H
3.4,4,2,4,13,13,150,100,49,40,3.4,2.3,8,2,0,26,10,148,109,60,32,A
1.3,3,4,3,16,14,139,105,47,39,6.0,11.0,2,3,5,14,19,100,138,38,46,H
7.0,2,1,7,9,20,129,150,35,59,4.75,1.5,6,2,2,20,10,173,107,59,32,D
1.44,7,1,2,21,5,135,85,55,24,4.75,8.0,2,3,5,11,16,101,164,34,50,H
1.75,5,2,3,19,14,136,136,44,47,3.75,5.5,3,1,6,5,16,88,147,20,45,D
4.0,2,5,3,11,18,108,132,35,48,3.5,2.05,3,4,3,19,17,134,128,48,35,D
3.75,4,3,3,13,10,92,149,35,38,3.5,2.1,4,5,1,18,11,173,74,57,33,H
1.7,4,2,4,13,14,126,123,41,42,4.0,5.5,3,3,4,10,12,139,128,33,25,A
2.3,3,4,3,13,13,116,121,33,44,3.5,3.3,3,4,3,11,15,141,107,35,37,A
2.15,3,5,2,17,12,171,81,55,36,3.6,3.5,4,4,2,16,12,148,106,47,36,A
1.25,8,2,0,25,10,152,112,62,34,6.5,15.0,3,3,4,11,13,116,122,30,45,H
1.85,3,4,3,18,16,137,127,52,35,3.8,4.5,5,3,2,19,13,139,138,45,47,H
2.1,2,2,6,9,16,95,169,31,53,3.5,3.8,2,5,3,10,17,111,138,36,50,D
1.4,5,3,2,20,12,183,112,60,36,5.25,8.5,4,3,3,13,10,98,147,36,37,H
1.83,4,4,2,13,13,137,104,38,34,3.75,4.75,2,2,6,11,21,127,162,33,61,H
1.7,4,3,3,12,12,138,135,35,27,3.8,5.75,1,4,5,5,16,120,161,30,54,A
4.33,2,3,5,13,18,102,147,37,45,3.7,1.91,3,2,5,12,14,150,103,48,39,H
3.6,1,5,4,12,15,94,168,30,45,3.4,2.2,3,2,5,13,16,130,116,41,42,A
5.25,2,2,6,4,16,93,156,22,48,3.75,1.75,8,1,1,22,3,141,78,55,19,D
2.15,2,4,4,7,16,113,176,33,53,3.4,3.75,2,2,6,5,17,91,160,23,48,D
1.73,3,2,5,12,14,151,109,46,40,4.0,5.0,4,2,4,12,13,144,131,36,29,H
1.33,5,3,2,17,12,150,118,46,42,5.75,10.0,1,4,5,12,16,95,172,30,48,H
2.38,2,2,6,11,18,131,158,36,62,3.4,3.25,2,3,5,9,14,102,152,31,48,H
9.0,2,5,3,9,16,110,141,38,51,5.0,1.4,8,2,0,25,10,146,111,60,31,D
1.8,3,3,4,13,12,96,158,34,46,3.75,5.0,3,3,4,15,16,108,142,38,38,D
